fp_page,page_type,ecr_type,player,id,pos,team,ecr,sd,best,worst,sportsdata_id,player_filename,yahoo_id,cbs_id,player_owned_avg,player_owned_espn,player_owned_yahoo,player_image_url,player_square_image_url,rank_delta,bye,mergename,scrape_date,tm,merge_name,fp_id,fantasypros_id,gsis_id,sleeper_id,birthdate,draft_year,position,age
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,LeQuint Allen Jr.,27285,RB,JAC,264.39,30.71,145,337,,lequint-allen-jr.php,,,1.4,,,,,,7.0,LeQuint Allen,2026-09-04,JAC,lequint allen,27285,27285.0,00-0040238,12544.0,2004-08-05,2025.0,RB,22.086242299794662
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Tyquan Thornton,22913,WR,KC,265.74,30.2,166,341,,tyquan-thornton.php,,,1.6,,,,,,5.0,Tyquan Thornton,2026-09-04,KCC,tyquan thornton,22913,22913.0,00-0038104,8188.0,2000-08-07,2022.0,WR,26.080766598220396
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Jordan James,27310,RB,SF,264.32,40.04,164,397,,jordan-james.php,,,3.6,,,,,,8.0,Jordan James,2026-09-04,SFO,jordan james,27310,27310.0,00-0040177,12467.0,2004-03-29,2025.0,RB,22.439425051334702
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Ty Johnson,18406,RB,BUF,265.44,30.76,160,381,,ty-johnson.php,,,1.7,,,,,,7.0,Ty Johnson,2026-09-04,BUF,ty johnson,18406,18406.0,00-0035537,6039.0,1997-09-17,2019.0,RB,28.969199178644764
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Wil Lutz,16026,K,DEN,265.87,29.55,182,333,,wil-lutz.php,,,11.5,,,,,,10.0,Wil Lutz,2026-09-04,DEN,wil lutz,16026,16026.0,00-0032569,3678.0,1994-07-07,2016.0,PK,32.167008898015055
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Will Reichard,26341,K,MIN,251.58,27.7,198,331,,will-reichard.php,,,49.0,,,,,,6.0,Will Reichard,2026-09-04,MIN,will reichard,26341,26341.0,00-0039404,11792.0,2001-01-09,2024.0,PK,25.65639972621492
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Tory Horton,26022,WR,SEA,263.77,24.98,197,351,,tory-horton.php,,,2.8,,,,,,11.0,Tory Horton,2026-09-04,SEA,tory horton,26022,26022.0,00-0040648,12497.0,2002-11-29,2025.0,WR,23.770020533880903
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Seth McGowan,23079,RB,IND,266.32,40.28,169,338,,seth-mcgowan.php,,,1.7,,,,,,13.0,Seth McGowan,2026-09-04,IND,seth mcgowan,23079,23079.0,00-0041125,13424.0,2001-10-23,2026.0,RB,24.870636550308006
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Elijah Sarratt,27463,WR,BAL,268.32,28.27,202,370,,elijah-sarratt.php,,,3.1,,,,,,13.0,Elijah Sarratt,2026-09-04,BAL,elijah sarratt,27463,27463.0,00-0040876,13268.0,2003-05-28,2026.0,WR,23.277207392197127
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Michael Penix Jr.,22973,QB,ATL,282.37,28.81,174,345,,michael-penix-jr.php,,,4.1,,,,,,11.0,Michael Penix,2026-09-04,ATL,michael penix,22973,22973.0,00-0039917,11559.0,2000-05-08,2024.0,QB,26.32991101984942
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Tua Tagovailoa,19198,QB,ATL,281.77,31.68,153,344,,tua-tagovailoa.php,,,5.9,,,,,,11.0,Tua Tagovailoa,2026-09-04,ATL,tua tagovailoa,19198,19198.0,00-0036212,6768.0,1998-03-02,2020.0,QB,28.514715947980836
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Mason Taylor,26005,TE,NYJ,276.24,24.22,203,342,,mason-taylor.php,,,2.9,,,,,,13.0,Mason Taylor,2026-09-04,NYJ,mason taylor,26005,26005.0,00-0040736,12498.0,2004-05-08,2025.0,TE,22.32991101984942
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Darius Slayton,18706,WR,NYG,272.71,23.95,209,371,,darius-slayton.php,,,1.6,,,,,,8.0,Darius Slayton,2026-09-04,NYG,darius slayton,18706,18706.0,00-0035535,6149.0,1997-01-12,2019.0,WR,29.648186173853524
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Xavier Legette,26136,WR,CAR,269.99,28.59,197,335,,xavier-legette.php,,,1.5,,,,,,5.0,Xavier Legette,2026-09-04,CAR,xavier legette,26136,26136.0,00-0039342,11626.0,2001-01-29,2024.0,WR,25.60164271047228
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Christian Kirk,17268,WR,SF,273.41,33.36,205,383,,christian-kirk.php,,,2.3,,,,,,8.0,Christian Kirk,2026-09-04,SFO,christian kirk,17268,17268.0,00-0034775,4950.0,1996-11-18,2018.0,WR,29.79876796714579
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Kendre Miller,24360,RB,NO,278.05,34.04,189,381,,kendre-miller.php,,,2.0,,,,,,8.0,Kendre Miller,2026-09-04,NOS,kendre miller,24360,24360.0,00-0038551,9757.0,2002-06-11,2023.0,RB,24.238193018480494
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Kirk Cousins,11177,QB,LV,289.05,29.41,211,347,,kirk-cousins.php,,,4.8,,,,,,13.0,Kirk Cousins,2026-09-04,LVR,kirk cousins,11177,11177.0,00-0029604,1166.0,1988-08-19,2012.0,QB,38.04791238877481
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Marvin Mims Jr.,23080,WR,DEN,271.92,25.88,221,340,,marvin-mims.php,,,2.7,,,,,,10.0,Marvin Mims,2026-09-04,DEN,marvin mims,23080,23080.0,00-0038976,9494.0,2002-03-19,2023.0,WR,24.468172484599588
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Theo Johnson,23104,TE,NYG,285.13,27.18,203,345,,theo-johnson.php,,,2.9,,,,,,8.0,Theo Johnson,2026-09-04,NYG,theo johnson,23104,23104.0,00-0039847,11597.0,2001-02-26,2024.0,TE,25.52498288843258
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,DJ Giddens,27097,RB,IND,278.91,23.7,213,338,,dj-giddens.php,,,0.9,,,,,,13.0,DJ Giddens,2026-09-04,IND,dj giddens,27097,27097.0,00-0040179,12471.0,2003-08-26,2025.0,RB,23.030800821355236
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Deshaun Watson,16398,QB,CLE,291.93,28.12,179,346,,deshaun-watson.php,,,4.9,,,,,,11.0,Deshaun Watson,2026-09-04,CLE,deshaun watson,16398,16398.0,00-0033537,4017.0,1995-09-14,2017.0,QB,30.978781656399725
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,San Francisco 49ers,8270,DST,SF,264.07,31.0,194,356,,san-francisco-defense.php,,,16.7,,,,,,8.0,San Francisco 49ers,2026-09-04,SFO,san francisco 49ers,8270,,,,,1970.0,,
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Kyle Williams,27487,WR,NE,275.04,29.35,202,341,,kyle-williams-wr-2025.php,,,2.1,,,,,,11.0,Kyle Williams,2026-09-04,NEP,kyle williams,27487,27487.0,00-0040131,12547.0,2002-11-13,2025.0,WR,23.813826146475016
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Atlanta Falcons,8010,DST,ATL,271.34,35.49,183,356,,atlanta-defense.php,,,8.8,,,,,,11.0,Atlanta Falcons,2026-09-04,ATL,atlanta falcons,8010,,,,1973-07-28,1996.0,,53.1088295687885
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Shedeur Sanders,25968,QB,CLE,301.37,23.31,214,359,,shedeur-sanders.php,,,4.6,,,,,,11.0,Shedeur Sanders,2026-09-04,CLE,shedeur sanders,25968,25968.0,00-0040668,12524.0,2002-02-07,2025.0,QB,24.577686516084874
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Eli Stowers,23144,TE,PHI,288.95,33.68,209,371,,eli-stowers.php,,,4.3,,,,,,10.0,Eli Stowers,2026-09-04,PHI,eli stowers,23144,23144.0,00-0041483,13349.0,2003-04-15,2026.0,TE,23.394934976043807
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Brashard Smith,27259,RB,KC,286.05,27.91,206,379,,brashard-smith.php,,,2.2,,,,,,5.0,Brashard Smith,2026-09-04,KCC,brashard smith,27259,27259.0,00-0040078,12455.0,2003-04-11,2025.0,RB,23.405886379192335
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,New Orleans Saints,8190,DST,NO,261.57,33.67,172,353,,new-orleans-defense.php,,,17.1,,,,,,8.0,New Orleans Saints,2026-09-04,NOS,new orleans saints,8190,,,,,1970.0,,
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Devin Singletary,18280,RB,NYG,291.66,25.87,160,362,,devin-singletary.php,,,0.8,,,,,,8.0,Devin Singletary,2026-09-04,NYG,devin singletary,18280,18280.0,00-0035250,6130.0,1997-09-03,2019.0,RB,29.00752908966461
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Mack Hollins,16489,WR,NE,282.35,29.03,198,390,,mack-hollins.php,,,0.7,,,,,,11.0,Mack Hollins,2026-09-04,NEP,mack hollins,16489,16489.0,00-0033555,4177.0,1993-09-16,2017.0,WR,32.9719370294319
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Skyler Bell,28126,WR,BUF,289.88,29.69,218,371,,skyler-bell.php,,,2.5,,,,,,7.0,Skyler Bell,2026-09-04,BUF,skyler bell,28126,28126.0,00-0041443,13402.0,2002-07-05,2026.0,WR,24.17248459958932
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Jaydon Blue,24344,RB,PHI,272.35,47.87,175,412,,jaydon-blue.php,,,3.8,,,,,-24.0,10.0,Jaydon Blue,2026-09-04,PHI,jaydon blue,24344,24344.0,00-0040586,12457.0,2004-01-08,2025.0,RB,22.661190965092402
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Hollywood Brown,18226,WR,PHI,291.83,20.61,241,363,,marquise-brown.php,,,1.2,,,,,,10.0,Marquise Brown,2026-09-04,PHI,hollywood brown,18226,18226.0,00-0035662,5848.0,1997-06-04,2019.0,WR,29.256673511293634
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Adam Randall,24367,RB,BAL,292.06,24.3,231,338,,adam-randall.php,,,1.5,,,,,,13.0,Adam Randall,2026-09-04,BAL,adam randall,24367,24367.0,00-0040888,13302.0,2004-07-14,2026.0,RB,22.146475017111566
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Emari Demercado,25654,RB,DAL,293.96,32.78,169,379,,emari-demercado.php,,,1.1,,,,,,14.0,Emari Demercado,2026-09-04,DAL,emari demercado,25654,25654.0,00-0038705,11199.0,1999-01-20,2023.0,RB,27.627652292950035
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Devin Neal,23682,RB,FA,276.42,38.66,201,382,,devin-neal.php,,,2.2,,,,,,,Devin Neal,2026-09-04,FA,devin neal,23682,23682.0,00-0040202,12476.0,2003-08-12,2025.0,RB,23.069130732375086
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Mike Gesicki,17272,TE,CIN,277.84,21.71,236,357,,mike-gesicki.php,,,2.7,,,,,,6.0,Mike Gesicki,2026-09-04,CIN,mike gesicki,17272,17272.0,00-0034829,4993.0,1995-10-03,2018.0,TE,30.926762491444215
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Isaiah Bond,24371,WR,CLE,295.52,23.35,244,373,,isaiah-bond.php,,,0.7,,,,,,11.0,Isaiah Bond,2026-09-04,CLE,isaiah bond,24371,24371.0,00-0040782,12503.0,2004-03-15,2025.0,WR,22.477754962354553
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Indianapolis Colts,8130,DST,IND,280.47,35.41,190,356,,indianapolis-defense.php,,,14.8,,,,,,13.0,Indianapolis Colts,2026-09-04,IND,indianapolis colts,8130,,,,,1970.0,,
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Trevor Etienne,25393,RB,CAR,301.12,21.39,237,354,,trevor-etienne.php,,,0.9,,,,,,5.0,Trevor Etienne,2026-09-04,CAR,trevor etienne,25393,25393.0,00-0040644,12531.0,2004-07-09,2025.0,RB,22.16016427104723
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Brandon Aiyuk,19252,WR,SF,279.1,56.29,142,397,,brandon-aiyuk.php,,,3.0,,,,,,8.0,Brandon Aiyuk,2026-09-04,SFO,brandon aiyuk,19252,19252.0,00-0036261,6803.0,1998-03-17,2020.0,WR,28.473648186173854
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Darren Waller,14104,TE,CAR,268.11,31.25,209,345,,darren-waller.php,,,5.0,,,,,,5.0,Darren Waller,2026-09-04,CAR,darren waller,14104,14104.0,00-0031610,2505.0,1992-09-13,2015.0,TE,33.97946611909651
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Jake Tonges,24778,TE,SF,292.55,32.95,158,356,,jake-tonges.php,,,3.3,,,,,,8.0,Jake Tonges,2026-09-04,SFO,jake tonges,24778,24778.0,00-0037112,8698.0,1999-07-08,2022.0,TE,27.16495550992471
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Trey Benson,25388,RB,ARI,290.52,30.37,212,352,,trey-benson.php,,,1.8,,,,,,14.0,Trey Benson,2026-09-04,ARI,trey benson,25388,25388.0,00-0039921,11589.0,2002-07-23,2024.0,RB,24.123203285420946
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Andrei Iosivas,25335,WR,CIN,283.65,36.25,168,389,,andrei-iosivas.php,,,1.7,,,,,,6.0,Andrei Iosivas,2026-09-04,CIN,andrei iosivas,25335,25335.0,00-0038619,10226.0,1999-10-15,2023.0,WR,26.89390828199863
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,DeMario Douglas,25304,WR,NE,271.61,54.05,166,420,,demario-douglas.php,,,1.7,,,,,,11.0,Demario Douglas,2026-09-04,NEP,demario douglas,25304,25304.0,00-0038621,9501.0,2000-12-08,2023.0,WR,25.744010951403148
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Chicago Bears,8050,DST,CHI,268.72,48.42,167,354,,chicago-defense.php,,,12.8,,,,,,10.0,Chicago Bears,2026-09-04,CHI,chicago bears,8050,,,,,1970.0,,
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Jerome Ford,22921,RB,WAS,295.87,25.76,231,365,,jerome-ford.php,,,1.9,,,,,,7.0,Jerome Ford,2026-09-04,WAS,jerome ford,22921,22921.0,00-0037267,8143.0,1999-09-12,2022.0,RB,26.98425735797399
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Isaac Guerendo,26392,RB,SF,303.0,27.47,234,364,,isaac-guerendo.php,,,0.7,,,,,,8.0,Isaac Guerendo,2026-09-04,SFO,isaac guerendo,26392,26392.0,00-0039363,11651.0,2000-06-28,2024.0,RB,26.190280629705683
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Darnell Washington,22967,TE,PIT,298.26,29.42,226,394,,darnell-washington.php,,,2.6,,,,,,9.0,Darnell Washington,2026-09-04,PIT,darnell washington,22967,22967.0,00-0038558,9479.0,2001-08-17,2023.0,TE,25.05407255304586
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Michael Mayer,23056,TE,LV,297.21,30.5,209,351,,michael-mayer.php,,,2.3,,,,,,13.0,Michael Mayer,2026-09-04,LVR,michael mayer,23056,23056.0,00-0039066,9482.0,2001-07-06,2023.0,TE,25.169062286105408
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Tahj Brooks,26212,RB,CIN,304.38,22.53,259,394,,tahj-brooks.php,,,0.8,,,,,,6.0,Tahj Brooks,2026-09-04,CIN,tahj brooks,26212,26212.0,00-0040208,12543.0,2002-05-13,2025.0,RB,24.317590691307323
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Will Shipley,22930,RB,PHI,306.94,18.59,233,363,,will-shipley.php,,,0.8,,,,,,10.0,Will Shipley,2026-09-04,PHI,will shipley,22930,22930.0,00-0039746,11577.0,2002-08-29,2024.0,RB,24.021902806297057
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Audric Estime,23054,RB,NO,310.65,21.48,251,359,,audric-estime.php,,,1.5,,,,,,8.0,Audric Estime,2026-09-04,NOS,audric estime,23054,23054.0,00-0039373,11579.0,2003-09-06,2024.0,RB,23.000684462696782
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Tyreek Hill,15802,WR,FA,283.42,50.67,154,378,,tyreek-hill.php,,,8.3,,,,,,,Tyreek Hill,2026-09-04,FA,tyreek hill,15802,15802.0,00-0033040,3321.0,1994-03-01,2016.0,WR,32.51745379876797
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Charlie Kolar,22756,TE,LAC,283.6,36.28,196,361,,charlie-kolar.php,,,0.8,,,,,,7.0,Charlie Kolar,2026-09-04,LAC,charlie kolar,22756,22756.0,00-0038046,8127.0,1999-02-10,2022.0,TE,27.57015742642026
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Oscar Delp,25430,TE,NO,313.96,32.59,254,382,,oscar-delp.php,,,1.2,,,,,,8.0,Oscar Delp,2026-09-04,NOS,oscar delp,25430,25430.0,00-0041041,13319.0,2003-08-04,2026.0,TE,23.091033538672143
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Jahan Dotson,23101,WR,ATL,284.48,45.19,170,369,,jahan-dotson.php,,,1.5,,,,,,11.0,Jahan Dotson,2026-09-04,ATL,jahan dotson,23101,23101.0,00-0037741,8119.0,2000-03-22,2022.0,WR,26.458590006844627
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Charlie Smyth,26444,K,NO,284.75,39.63,192,359,,charlie-smyth.php,,,0.9,,,,,,8.0,Charlie Smyth,2026-09-04,NOS,charlie smyth,26444,,00-0039229,,2001-06-26,2024.0,,25.196440793976727
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Jaleel McLaughlin,25876,RB,CLE,303.86,24.65,242,379,,jaleel-mclaughlin.php,,,0.6,,,,,,11.0,Jaleel McLaughlin,2026-09-04,CLE,jaleel mclaughlin,25876,25876.0,00-0038794,11439.0,2000-09-13,2023.0,RB,25.97946611909651
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Xavier Hutchinson,25332,WR,HOU,287.55,44.52,205,384,,xavier-hutchinson.php,,,1.9,,,,,,8.0,Xavier Hutchinson,2026-09-04,HOU,xavier hutchinson,25332,25332.0,00-0038618,10218.0,2000-06-01,2023.0,WR,26.26420260095825
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Bryce Lance,28129,WR,NO,285.32,43.11,174,385,,bryce-lance.php,,,1.0,,,,,,8.0,Bryce Lance,2026-09-04,NOS,bryce lance,28129,28129.0,00-0041067,13420.0,2002-08-20,2026.0,WR,24.046543463381244
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Jarquez Hunter,24335,RB,FA,315.09,22.42,271,383,,jarquez-hunter.php,,,1.2,,,,,,,Jarquez Hunter,2026-09-04,FA,jarquez hunter,24335,24335.0,00-0040692,11569.0,2002-12-29,2025.0,RB,23.68788501026694
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Elijah Arroyo,23004,TE,SEA,310.25,25.9,259,363,,elijah-arroyo.php,,,1.6,,,,,,11.0,Elijah Arroyo,2026-09-04,SEA,elijah arroyo,23004,23004.0,00-0040739,12521.0,2003-04-05,2025.0,TE,23.422313483915126
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Jalen Tolbert,23770,WR,MIA,294.16,45.95,180,387,,jalen-tolbert.php,,,1.3,,,,,,6.0,Jalen Tolbert,2026-09-04,MIA,jalen tolbert,23770,23770.0,00-0037666,8117.0,1999-02-27,2022.0,WR,27.523613963039015
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Carson Beck,22953,QB,ARI,322.53,21.19,271,376,,carson-beck.php,,,2.7,,,,,,14.0,Carson Beck,2026-09-04,ARI,carson beck,22953,22953.0,00-0041561,13272.0,2001-11-19,2026.0,QB,24.79671457905544
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Kareem Hunt,16425,RB,FA,317.31,25.22,251,418,,kareem-hunt.php,,,1.0,,,,,,,Kareem Hunt,2026-09-04,FA,kareem hunt,16425,16425.0,00-0033923,4098.0,1995-08-06,2017.0,RB,31.085557837097877
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Dallas Cowboys,8080,DST,DAL,247.62,54.29,166,364,,dallas-defense.php,,,24.9,,,,,,14.0,Dallas Cowboys,2026-09-04,DAL,dallas cowboys,8080,,,,,1995.0,,
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Eli Raridon,28154,TE,NE,315.54,34.37,203,410,,eli-raridon.php,,,1.3,,,,,,11.0,Eli Raridon,2026-09-04,NEP,eli raridon,28154,28154.0,00-0041395,13421.0,2004-02-12,2026.0,TE,22.56536618754278
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Cole Kmet,19229,TE,CHI,324.18,24.41,256,380,,cole-kmet.php,,,1.8,,,,,,10.0,Cole Kmet,2026-09-04,CHI,cole kmet,19229,19229.0,00-0036290,6826.0,1999-03-10,2020.0,TE,27.49349760438056
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Dawson Knox,18631,TE,BUF,329.24,30.21,260,413,,dawson-knox.php,,,1.7,,,,,6.0,7.0,Dawson Knox,2026-09-04,BUF,dawson knox,18631,18631.0,00-0035689,5906.0,1996-11-14,2019.0,TE,29.809719370294317
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Kendrick Bourne,17066,WR,ARI,302.0,43.74,223,443,,kendrick-bourne.php,,,0.8,,,,,,14.0,Kendrick Bourne,2026-09-04,ARI,kendrick bourne,17066,17066.0,00-0033307,4454.0,1995-08-04,2017.0,WR,31.091033538672143
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Tyler Higbee,15623,TE,LAR,325.16,23.9,274,375,,tyler-higbee.php,,,1.7,,,,,,11.0,Tyler Higbee,2026-09-04,LAR,tyler higbee,15623,15623.0,00-0033110,3271.0,1993-01-01,2016.0,TE,33.67830253251198
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Erick All Jr.,23837,TE,CIN,317.64,38.93,209,408,,erick-all.php,,,0.6,,,,,,6.0,Erick All,2026-09-04,CIN,erick all,23837,23837.0,00-0039814,11592.0,2000-09-13,2024.0,TE,25.97946611909651
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Olamide Zaccheaus,18864,WR,ATL,315.45,29.8,234,376,,olamide-zaccheaus.php,,,0.7,,,,,,11.0,Olamide Zaccheaus,2026-09-04,ATL,olamide zaccheaus,18864,18864.0,00-0035208,6271.0,1997-07-23,2019.0,WR,29.12251882272416
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Konata Mumpfield,27449,WR,LAR,311.95,31.17,247,383,,konata-mumpfield.php,,,0.6,,,,,,11.0,Konata Mumpfield,2026-09-04,LAR,konata mumpfield,27449,27449.0,00-0040590,12718.0,2002-10-24,2025.0,WR,23.86858316221766
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Bam Knight,24901,RB,ARI,310.5,31.04,237,383,,zonovan-bam-knight.php,,,0.7,,,,,,14.0,Bam Knight,2026-09-04,ARI,bam knight,24901,24901.0,00-0037157,8122.0,2001-04-11,2022.0,RB,25.404517453798768
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Tez Johnson,27147,WR,TB,316.19,37.4,221,391,,tez-johnson.php,,,0.6,,,,,,10.0,Tez Johnson,2026-09-04,TBB,tez johnson,27147,27147.0,00-0040237,12485.0,2002-05-18,2025.0,WR,24.303901437371664
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,J.J. McCarthy,23018,QB,MIN,330.44,19.19,269,386,,jj-mccarthy.php,,,2.3,,,,,,6.0,JJ McCarthy,2026-09-04,MIN,jj mccarthy,23018,23018.0,00-0039923,11565.0,2003-01-20,2024.0,QB,23.627652292950035
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Max Klare,27993,TE,LAR,332.08,28.82,274,394,,max-klare.php,,,2.1,,,,,,11.0,Max Klare,2026-09-04,LAR,max klare,27993,27993.0,00-0041510,13278.0,2003-07-08,2026.0,TE,23.16495550992471
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Jalen Royals,27076,WR,KC,323.19,28.62,270,386,,jalen-royals.php,,,0.6,,,,,,5.0,Jalen Royals,2026-09-04,KCC,jalen royals,27076,27076.0,00-0040646,12505.0,2003-02-18,2025.0,WR,23.548254620123203
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Joshua Palmer,22845,WR,BUF,312.54,35.08,244,378,,josh-palmer.php,,,0.7,,,,,,7.0,Josh Palmer,2026-09-04,BUF,joshua palmer,22845,22845.0,00-0036988,7670.0,1999-09-22,2021.0,WR,26.95687885010267
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Tyler Bass,19760,K,BUF,275.3,46.95,216,407,,tyler-bass.php,,,6.8,,,,,,7.0,Tyler Bass,2026-09-04,BUF,tyler bass,19760,19760.0,00-0036162,7042.0,1997-02-14,2020.0,PK,29.557837097878167
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Brenen Thompson,28133,WR,LAC,318.05,31.44,234,382,,brenen-thompson.php,,,1.0,,,,,,7.0,Brenen Thompson,2026-09-04,LAC,brenen thompson,28133,28133.0,00-0041550,13380.0,2003-07-25,2026.0,WR,23.11841204654346
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Luke McCaffrey,26328,WR,WAS,325.41,31.0,269,401,,luke-mccaffrey.php,,,0.7,,,,,,7.0,Luke McCaffrey,2026-09-04,WAS,luke mccaffrey,26328,26328.0,00-0039355,11650.0,2001-04-02,2024.0,WR,25.429158110882955
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Noah Gray,19539,TE,KC,330.02,25.0,274,387,,noah-gray.php,,,0.9,,,,,,5.0,Noah Gray,2026-09-04,KCC,noah gray,19539,19539.0,00-0036637,7828.0,1999-04-30,2021.0,TE,27.353867214236825
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Joe Mixon,16420,RB,FA,318.14,26.75,256,370,,joe-mixon.php,,,2.6,,,,,,,Joe Mixon,2026-09-04,FA,joe mixon,16420,16420.0,00-0033897,4018.0,1996-07-24,2017.0,RB,30.119096509240247
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Mac Jones,20156,QB,SF,339.65,22.58,293,440,,mac-jones.php,,,1.5,,,,,,8.0,Mac Jones,2026-09-04,SFO,mac jones,20156,20156.0,00-0036972,7527.0,1998-09-05,2021.0,QB,28.00273785078713
/nfl/rankings/ppr-cheatsheets.php,redraft-overall,ro,Chris Brazzell II,28047,WR,CAR,299.1,39.88,229,378,,chris-brazzell-ii.php,,,1.7,,,,,,5.0,Chris Brazzell,2026-09-04,CAR,chris brazzell,28047,28047.0,00-0041047,13353.0,2003-10-23,2026.0,WR,22.872005475701574
